movie,chapter,character,listener,dialog
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Harry Potter,"Fred Weasley, George Weasley","Mr's. Moony, Wormtail, Padfoot and Prongs... are proud to present the Marauder's Map."
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,We owe them so much.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Harry Potter,"Fred Weasley, George Weasley",Hang on. This is Hogwarts. And that... No. Is that really...?
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,Dumbledore.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,In his study.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,Pacing.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,Does that a lot.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Harry Potter,"Fred Weasley, George Weasley",So you mean this map shows...
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,Everyone.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Harry Potter,"Fred Weasley, George Weasley",Everyone?
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,Everyone.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,Where they are.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,What they're doing.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,Every minute.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,Of every day.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Harry Potter,"Fred Weasley, George Weasley",Brilliant! Where did you get it?
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,"Knicked it from Filch's office, of course. First year."
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,"Now listen, there are seven secret passageways... out of the castle. We'd recommend"
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,This one.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,This one.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,The One-Eyed Witch passageway.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,It'll lead you straight to Honeyduke's seller.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,You best hurry. Filch is heading this way.
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,"Oh and Harry don't forget. When you're done, just give it a tap and say:"
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,Harry Potter,"Mischief managed. Otherwise, anyone can read it."
Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,Harry Potter,"Mischief managed. Otherwise, anyone can read it."
Harry Potter and the Prisoner of Azkaban,Who's There?,Other,,"Now, how much do you want? Delicious."
Harry Potter and the Prisoner of Azkaban,Who's There?,Hermione Granger,Ron Weasley,It's meant to be the most haunted building in Britain. Did I mention that?
Harry Potter and the Prisoner of Azkaban,Who's There?,Ron Weasley,Hermione Granger,Twice.
Harry Potter and the Prisoner of Azkaban,Who's There?,Hermione Granger,Ron Weasley,Do you want to move a bit closer?
Harry Potter and the Prisoner of Azkaban,Who's There?,Hermione Granger,Ron Weasley,To the Shrieking Shack?
Harry Potter and the Prisoner of Azkaban,Who's There?,Ron Weasley,Hermione Granger,"Actually, I'm fine here."
Harry Potter and the Prisoner of Azkaban,Who's There?,Draco Malfoy,"Ron Weasley, Hermione Granger","Well, well. Look who's here. You two shopping for your new dream home? Bit grand for you, isn't it, Weasle-Bee? Don't your family sleep in uh... one room?"
Harry Potter and the Prisoner of Azkaban,Who's There?,Ron Weasley,Draco Malfoy,"Shut your mouth, Malfoy."
Harry Potter and the Prisoner of Azkaban,Who's There?,Draco Malfoy,Ron Weasley,"Uh, Not very friendly. Boys, I think it's time we teach Weasle-Bee how to respect his superiors."
Harry Potter and the Prisoner of Azkaban,Who's There?,Hermione Granger,Draco Malfoy,Hope you don't mean yourself!
Harry Potter and the Prisoner of Azkaban,Who's There?,Draco Malfoy,Hermione Granger,How dare you talk to me! You filthy little mudblood! Who is that? Don't stand there! Do something!
Harry Potter and the Prisoner of Azkaban,Who's There?,Vincent Crabbe,Draco Malfoy,What?
Harry Potter and the Prisoner of Azkaban,Who's There?,Ron Weasley,Draco Malfoy,"What's up, Malfoy? Lost your skis?"
Harry Potter and the Prisoner of Azkaban,Who's There?,Draco Malfoy,Vincent Crabbe,Get out of the way! Move!
Harry Potter and the Prisoner of Azkaban,Who's There?,Vincent Crabbe,Draco Malfoy,Malfoy! Wait! Wait!
Harry Potter and the Prisoner of Azkaban,Who's There?,Hermione Granger,Harry Potter,Harry!
Harry Potter and the Prisoner of Azkaban,Who's There?,Ron Weasley,Harry Potter,"Bloody hell, Harry. That was not funny."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Ron Weasley,"Harry Potter, Hermione Granger",Those weasels! Never told me about any Marauder's Map.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Hermione Granger,"Ron Weasley, Harry Potter",But Harry isn't going to keep it. He's going to turn it over to Professor McGonagall. Aren't you?
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Ron Weasley,"Harry Potter, Hermione Granger",Sure. Along with his Invisibility Cloak.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Hermione Granger,"Ron Weasley, Harry Potter","Oh, Look who it is. Madam Rosmerta. Ron fancies her."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Ron Weasley,"Harry Potter, Hermione Granger",That's not true!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Minerva McGonagall,Professor McGonagall!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Cornelius Fudge,Cornelius!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rubeus Hagrid,Cornelius Fudge,"Allow me, minister."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rubeus Hagrid,"Oh, Hagrid..."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rubeus Hagrid,Cornelius Fudge,Sorry about that.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,"Rosmerta, my dear. I hope business is good."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Cornelius Fudge,It'd be a lot better if the Ministry wasn't sending dementors... into my pub every other night!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,We have... We have a killer on the loose!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Cornelius Fudge,Sirius Black in Hogsmeade! And what would bring him here?
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,Harry Potter.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Cornelius Fudge,Harry Potter?
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,Come.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Hermione Granger,Harry Potter,Harry!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Shrunken head,"Hermione Granger, Ron Weasley",No underage wizards allowed in today! Shut the damn door!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Hermione Granger,Ron Weasley,So rude.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Ron Weasley,Hermione Granger,Thick heads.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Shrunken head,"Ron Weasley, Hermione Granger",Thick heads?! How dare they! Who are they calling thick heads? Young whippersnappers!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Minerva McGonagall,Nobody's going to come to a pub where they're gonna get scared out of their wits. Why?
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Rosmerta,"Professor Dumbledore does not want dementors around the place, I can assure you."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Minerva McGonagall,"Now, tell me what this is all about."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Rosmerta,"Well. Now years ago, when Harry Potter's parents realized they were marked for death... You remember? They went into hiding. Few knew where they were. One who did was Sirius Black. And he told You-Know-Who!"
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,"Not only did Black lead You-Know-Who to the Potters that night, but he also killed one of their friends, Peter Pettigrew!"
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Cornelius Fudge,Peter Pettigrew?
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Rosmerta,"Yes, little lump of a boy. Always trailing after Sirius Black."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Minerva McGonagall,"Ah, I remember him. Never let James and Sirius out of his sight. But what happened?"
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Rosmerta,"Well Peter Pettigrew tried to warn the Potters... and might have managed to, had he not run into an old friend, Sirius Black."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,Black was vicious. He didn't kill Pettigrew. He destroyed him! A finger. That's all that was left. A finger. Nothing else.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Rosmerta,"Yes. Sirius Black may not have put his hands to the Potters, but he's the reason they're dead."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,And now he wants to finish what he started.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Rosmerta,Mhmm.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,"Minerva McGonagall, Cornelius Fudge",I don't believe it.
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Rosmerta,"Ah, that's not the worst of it."
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Rosmerta,Cornelius Fudge,What could be worse?
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Minerva McGonagall,Rosmerta,This: Sirius Black was... and remains to this day... Harry Potter's godfather!
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Hermione Granger,"Ron Weasley, Harry Potter","Ron, look! Sorry, sorry. Excuse me, excuse me, sorry. Harry, what happened?"
Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Harry Potter,Hermione Granger,"He was their friend... and he betrayed them. He was their friend! I hope he finds me. Because when he does, I'm gonna be ready! When he does, I'm gonna kill him!"
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,"Harry. There you are. You came. Are you sure about this, Harry? You know this is very advanced magic well beyond the Ordinary Wizarding Level."
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,I'm sure.
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,"Well, everything's prepared. Now, the spell I'm going to try to teach you is called the Patronus Charm. Did you ever hear of it? No? Well... A Patronus is a kind of positive force. For the wizard who conjures one... it works something like a shield, with the dementor feeding on it rather than him. But in order for it to work, you need to think of a memory. Not just any memory, a very happy memory, a very powerful memory."
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,"Can you do this? Yes. Very well. Close your eyes. Concentrate. Explore your past. Do you have a memory? Allow it to fill you up. Lose yourself within it. Then speak the incantation, Expecto Patronum."
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,Expecto Patronum.
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,Very good. Shall we? Wand at the ready.
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,Expecto Patronum! Expecto... Expecto... Expect...
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,"Here we go. Come on. Sit up. Deep breaths. It's all right. I didn't expect you to do it the first time. That would have been remarkable. Here, eat this. You'll feel better."
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,That's one nasty dementor.
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,"Oh, no, no, no. That was a boggart, Harry. A boggart. The real thing would be worse. Much, much worse. As a matter of interest, what were you thinking? Which memory did you choose?"
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,The first time I rode a broom.
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,That's not good enough. Not nearly good enough.
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Ron Weasley,"There's another. It's not... happy, exactly. Well, it is. It's the happiest I've ever felt... but it's complicated."
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,Is it strong? Then let's give it a try. You feel ready?
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,Just do it. Expecto Patronum! Expecto Patronum!
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,"Yes! Well done, Harry. Well done!"
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,I think I've had enough for today.
Harry Potter and the Prisoner of Azkaban,The Patronus,Remus Lupin,Harry Potter,"Yes. Sit down. Here. Eat this, it helps. It really helps. And just so you know, Harry... I think you'd have given your father a run for his money. And that... is saying something."
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Remus Lupin,I was thinking of him. And Mom. Seeing their faces. They were talking to me. Just talking. That's the memory I chose. I don't even know if it's real. But it's the best I have.
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,"Harry Potter, Ron Weasley",Beautiful day.
Harry Potter and the Prisoner of Azkaban,The Patronus,Ron Weasley,"Harry Potter, Hermione Granger",Gorgeous.
Harry Potter and the Prisoner of Azkaban,The Patronus,Ron Weasley,"Harry Potter, Hermione Granger",Unless of course you've been ripped to pieces!
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Ron Weasley,Ripped to pieces? What are you talking about?
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,Harry Potter,Ronald has lost his rat.
Harry Potter and the Prisoner of Azkaban,The Patronus,Ron Weasley,Hermione Granger,I haven't lost anything! Your cat killed him!
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,Ron Weasley,Rubbish.
Harry Potter and the Prisoner of Azkaban,The Patronus,Ron Weasley,Hermione Granger,"Harry, you've seen the way that bloodthirsty beast of hers... is always lurking about. And Scabbers is gone."
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,Ron Weasley,"Well, maybe you should take better care of your pets!"
Harry Potter and the Prisoner of Azkaban,The Patronus,Ron Weasley,Hermione Granger,Your cat killed him!
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,Ron Weasley,Did not.
Harry Potter and the Prisoner of Azkaban,The Patronus,Ron Weasley,Hermione Granger,Did.
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,Ron Weasley,Didn't.
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,Rubeus Hagrid,"How did it go, Hagrid? The hearing?"
Harry Potter and the Prisoner of Azkaban,The Patronus,Rubeus Hagrid,Hermione Granger,"Well, first off, the committee members took turns... talking about why we were there. And then I got up and did my piece. Said how Buckbeak... was a good hippogriff, always cleaned his feathers. And then Lucius Malfoy got up. Well, you can imagine. He said Buckbeak was a deadly and dangerous creature... who would kill you as soon as look at you."
Harry Potter and the Prisoner of Azkaban,The Patronus,Hermione Granger,Rubeus Hagrid,And then?
Harry Potter and the Prisoner of Azkaban,The Patronus,Rubeus Hagrid,Hermione Granger,"And then he asked for the worst, did old Lucius."
Harry Potter and the Prisoner of Azkaban,The Patronus,Harry Potter,Rubeus Hagrid,They're not sacking you!
Harry Potter and the Prisoner of Azkaban,The Patronus,Rubeus Hagrid,Harry Potter,"No, I'm not sacked. Buckbeak's been sentenced to death!"
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Ron Weasley,Harry Potter,Spiders! There's... There's spiders. Spiders. They want me to tap-dance. I don't wanna tap-dance!
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Ron Weasley,You tell those spiders Ron.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Ron Weasley,Harry Potter,"Right, yeah. Tell them. I'll tell them..."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Rosmerta,Minerva McGonagall,Peter Pettigrew?
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Minerva McGonagall,Rosmerta,Little lump of a boy. Always trailing after Sirius Black.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Cornelius Fudge,Rosmerta,"Black was vicious. He didn't kill Pettigrew, he destroyed him!"
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Ghost,Harry Potter,Put that light out!
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Ghost,Sorry.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Ghost,Harry Potter,"Watch it there, boy."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Ghost,Harry Potter,We're trying to sleep here!
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Ghost,Harry Potter,"Yes, we are."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,,Mischief managed. Nox.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Harry Potter,Potter. What are you doing wandering the corridors at night?
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Severus Snape,I was sleepwalking.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Harry Potter,"How extraordinarily like your father you are, Potter. He, too, was exceedingly arrogant, strutting about the castle."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Severus Snape,"My dad didn't strut. And nor do I. Now, if you don't mind, I would appreciate it if you could lower your wand."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Harry Potter,Turn out your pockets. Turn out your pockets! What's this?
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Severus Snape,Spare bit of parchment.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Harry Potter,Really? Open it. Reveal your secrets. Read it.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Severus Snape,"Mr's. Moony, Wormtail, Padfoot, and Prongs... offer their compliments to Professor Snape and..."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Harry Potter,Go on.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Severus Snape,And request that he keep his abnormally large nose out of other people's business.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Harry Potter,"Why, you insolent little..."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Severus Snape,Professor!
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Remus Lupin,"Well, well. Lupin. Out for a little walk... in the moonlight, are we?"
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Harry Potter,"Harry, are you alright?"
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Severus Snape,Remus Lupin,"That remains to be seen. I have just now confiscated a rather curious artifact from Mr. Potter. Take a look, Lupin. Supposed to be your area of expertise. Clearly, it's full of dark magic."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Severus Snape,"Oh, I seriously doubt it, Severus. It looks as though it's merely a parchment designed to insult anyone... who tries to read it. I suspect it's a Zonko product. Nevertheless, I shall investigate any hidden qualities it may possess. It is, after all, as you say, my area of expertise. Harry, would you come with me, please? Professor, good night."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Ghost,Severus Snape,Are you deaf? Put that light out!
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Harry Potter,"Come in. I haven't the faintest idea how this map came to be in your possession... but quite frankly, I am astounded that you didn't hand it in. Did it never occur to you that this, in the hands of Sirius Black... is a map to you?"
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Remus Lupin,"No. No, sir."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Harry Potter,"Your father never set much store by the rules either. But he and your mother gave their lives to save yours. Gambling their sacrifice by wandering around the castle unprotected... with a killer on the loose seems to me a poor way to repay them! Now, I will not cover up for you again, Harry. Do you hear me?"
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Remus Lupin,"Yes, sir."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Harry Potter,"I want you to return to your dormitory and stay there. And don't take any detours. If you do, I shall know."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Remus Lupin,"Professor, just so you know, I don't think that map always works. Earlier, it showed someone in the castle. Someone I know to be dead."
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Harry Potter,"Oh, really? And who might that be?"
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Remus Lupin,Peter Pettigrew.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Remus Lupin,Harry Potter,That's not possible.
Harry Potter and the Prisoner of Azkaban,Seeing the Impossible,Harry Potter,Remus Lupin,"It's just what I saw. Good night, professor."
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Sybill Trelawney,All,"Broaden your minds. You must look beyond. The art of crystal gazing is in the clearing of the Inner Eye. Only then can you see. Try again. Now, what do we have here?"
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Hermione Granger,Sybill Trelawney,"Oh, do you mind me trying? The Grim, possibly."
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Sybill Trelawney,Hermione Granger,"My dear, from the first moment you stepped foot in my class... I sensed that you did not possess the proper spirit... for the noble art of Divination. No, you see, there. You may be young in years, but the heart that beats beneath your bosom is as shriveled as an old maid's, your soul as dry as the pages of the books... to which you so desperately cleave. Have I said something?"
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Ron Weasley,Harry Potter,"She's gone mental, Hermione has. I mean, not that she wasn't always mental... but now it's in the open for everyone to see."
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Harry Potter,Ron Weasley,Hang on. We better take this back.
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Ron Weasley,Harry Potter,I'm not going back.
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Harry Potter,Ron Weasley,Fine. See you later.
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Ron Weasley,Harry Potter,See you.
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Sirius Black,Harry Potter,Harry Potter...
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Harry Potter,Sybill Trelawney,Professor Trelawney...
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Sybill Trelawney,Harry Potter,He will return tonight.
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Harry Potter,Sybill Trelawney,Sorry?
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Sybill Trelawney,Harry Potter,"Tonight, he who betrayed his friends, whose heart rots with murder... shall break free. Innocent blood shall be spilt... and servant and master shall be reunited once more. I'm so sorry, dear boy. Did you say something?"
Harry Potter and the Prisoner of Azkaban,Professor Trelawney's Prediction,Harry Potter,Sybill Trelawney,No. Nothing.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Hermione Granger,"Harry Potter, Ron Weasley",I can't believe they're going to kill Buckbeak. It's just too horrible.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Ron Weasley,Hermione Granger,It just got worse.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Draco Malfoy,Vincent Crabbe,Now I'll tell you. Father said... I can keep the hippogriff's head. I think I'll donate it to the Gryffindors' room. This is going to be rich. Look who's here. Come to see the show?
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Hermione Granger,Draco Malfoy,"You! You foul, loathsome, evil little cockroach!"
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Ron Weasley,Hermione Granger,"Hermione, no! He's not worth it."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Vincent Crabbe,Draco Malfoy,"Malfoy, are you okay? Let's go. Quick."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Draco Malfoy,Hermione Granger,"Not a word to anyone, understood?"
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Hermione Granger,"Harry Potter, Ron Weasley",That felt good.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Ron Weasley,Hermione Granger,"Not good, brilliant!"
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Harry Potter,Look at him. Loves the smell of the trees when the wind blows through them.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Harry Potter,Rubeus Hagrid,Why don't we just set him free?
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Harry Potter,"They'd know it was me, and then Dumbledore... would get into trouble. He's coming down, you know? Dumbledore. Says he wants to be with me when they... When it happens. Great man, Dumbledore. A great man."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Hermione Granger,Rubeus Hagrid,"We'll stay with you too, Hagrid."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,"Hermione Granger, Ron Weasley","You'll do no such thing! Think I want you seeing something like that? No. You just drink your tea and be off. Oh. Before you do, Ron..."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Ron Weasley,Scabbers,Scabbers! You're alive!
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Ron Weasley,"Keep a closer eye on your pets, Ron."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Hermione Granger,Ron Weasley,I think that means you owe someone an apology.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Ron Weasley,Hermione Granger,"Right. Next time I see Crookshanks, I'll let him know."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Hermione Granger,Ron Weasley,I meant me!
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,"Harry Potter, Hermione Granger, Ron Weasley",Blimey! What was that?
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Harry Potter,Rubeus Hagrid,Ow! Hagrid!
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Harry Potter,"Oh, crikey."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Cornelius Fudge,Albus Dumbledore,Very interesting.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Albus Dumbledore,Cornelius Fudge,"No, minister. Over this way."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,"Harry Potter, Hermione Granger, Ron Weasley","It's late. It's nearly dark. You shouldn't be here. Someone sees you outside the castle at this time of night, you'll be in trouble. Big trouble. Particularly you, Harry. With you in a moment! Quick. Quick!"
