movie,chapter,character,listener,dialog
Harry Potter and the Half-Blood Prince,Cursed Necklace,Horace Slughorn,"Hermione Granger, Ron Weasley, Harry Potter","Brilliant.  Look for my owl. Good to see you, Wallenby."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,What're you playing at?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,Dumbledore asked me to... get to know him.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,Get to know him?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,Dunno.  But it must be important. Otherwise Dumbledore wouldn't ask.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,Um... You've got a little...
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,Bit worried about her.  Did you hear that rubbish she was talking back in the pub?  Her and me snogging.  Ha.  As if...
Harry Potter and the Half-Blood Prince,Cursed Necklace,Leanne,Hermione Granger,Katie.  You don't know what it could be!
Harry Potter and the Half-Blood Prince,Cursed Necklace,Hermione Granger,Leanne,What's up?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Leanne,Hermione Granger,I warned her!  I warned her not to touch it!
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,"Harry, she's swallowing her tongue --"
Harry Potter and the Half-Blood Prince,Cursed Necklace,Hermione Granger,Harry Potter,I'll get someone --
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,"Hermione Granger, Ron Weasley",There's no time!
Harry Potter and the Half-Blood Prince,Cursed Necklace,Rubeus Hagrid,"Hermione Granger, Ron Weasley, Harry Potter",Get back!  All o' yeh!
Harry Potter and the Half-Blood Prince,Cursed Necklace,Rubeus Hagrid,"Hermione Granger, Ron Weasley, Harry Potter","Now, now.  Now, now..."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Rubeus Hagrid,"Hermione Granger, Ron Weasley, Harry Potter",Don' go touchin' tha' but by the wrappin's.  Unnerstan'?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Minerva McGonagall,Leanne,"You're sure Katie did not have this in her possession when she entered the Three Broomsticks, Leanne?"
Harry Potter and the Half-Blood Prince,Cursed Necklace,Leanne,Minerva McGonagall,It's like I said.  She went to the loo and when she came back she had the package.  She said it was important she deliver it.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Minerva McGonagall,Leanne,Did she say to whom?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Minerva McGonagall,Leanne,"All right, Leanne.  You may go. Why is it always you three?  Hm? When something happens?"
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Minerva McGonagall,"Believe me, Professor, I've been asking myself the same question for six years."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Minerva McGonagall,Severus Snape,Severus. Is this it?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Severus Snape,Minerva McGonagall,What do you think?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Severus Snape,Minerva McGonagall,I think Miss Bell is lucky to be alive.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Minerva McGonagall,"She was cursed, wasn't she?  I know Katie.  Off the Quidditch pitch she wouldn't hurt a fly.  If she was bringing that to someone, she wasn't doing it knowingly."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Minerva McGonagall,Harry Potter,Yes.  She was cursed.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Minerva McGonagall,It was Malfoy.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Minerva McGonagall,Harry Potter,"That's a very serious accusation, Potter."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Severus Snape,Harry Potter,Indeed.  Your evidence?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Severus Snape,I... just... know.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Severus Snape,Harry Potter,"You... just... know.  Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing.  How grand it must be to be the Chosen One."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Minerva McGonagall,"Hermione Granger, Ron Weasley, Harry Potter",I suggest you return to your dormitory.  All of you.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,What do you suppose Dean sees in her?  Ginny.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,What does she see in him?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,Dean?  He's brilliant.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,You called him a slick git not five hours ago.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,"Yeah, well, he was running his hands all over my sister, wasn't he?  Something snaps.  You've got to hate him.  You know, on principle."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,I suppose.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,So what is it?  He sees in her?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,I don't know.  She's smart. Funny.  Attractive...
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,Attractive?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,You know.  She's... got nice skin.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,Skin?  You're saying Dean's dating my sister because of her skin?
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,"Well, no.  I mean... I'm just saying it could be a contributing factor."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,"Hermione's got nice skin. Wouldn't you say?  As skin goes, I mean."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,"I've never really thought about it.  But I suppose, yeah.  Very nice."
Harry Potter and the Half-Blood Prince,Cursed Necklace,Harry Potter,Ron Weasley,I think I'll be going to sleep now.
Harry Potter and the Half-Blood Prince,Cursed Necklace,Ron Weasley,Harry Potter,Right.
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,All,To Hogwarts' best and brightest!
Harry Potter and the Half-Blood Prince,Slug Club,Cormac McLaggen,Neville Longbottom,"Here, here!"
Harry Potter and the Half-Blood Prince,Slug Club,Neville Longbottom,Cormac McLaggen,Which one do I use for the soup?
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Cormac McLaggen,"So tell me, Cormac.  See much of your Uncle Tiberius these days?"
Harry Potter and the Half-Blood Prince,Slug Club,Cormac McLaggen,Horace Slughorn,"Yes, sir.  In fact, I'm meant to go hunting with him and the Minister for Magic over holiday."
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Marcus Belby,"Well, be sure to give them both my best.  What about your uncle, Belby?  Working on anything new? For those of you who don't know, Marcus' uncle invented the Wolfsbane Potion."
Harry Potter and the Half-Blood Prince,Slug Club,Marcus Belby,Horace Slughorn,Dunno.  He and me dad don't get on. Probably because Dad thinks potions are rubbish.  Says the only potion worth having is a stiff one at the end of the --
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Hermione Granger,"And you, Miss Granger?  What is it your family does in the Muggle world?"
Harry Potter and the Half-Blood Prince,Slug Club,Hermione Granger,Horace Slughorn,My parents are dentists.  They tend to people's teeth.
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Hermione Granger,Fascinating.  And is that considered a dangerous profession?
Harry Potter and the Half-Blood Prince,Slug Club,Hermione Granger,Horace Slughorn,"No.  Though, a boy named Robbie Fenwick did bite my father once. Needed ten stitches."
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Ginny Weasley,"Miss Weasley!  Come in, come in."
Harry Potter and the Half-Blood Prince,Slug Club,Ginny Weasley,Horace Slughorn,"Sorry, I'm not ordinarily late --"
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Ginny Weasley,No matter.  You'll be just in time for dessert.  That is -- if Belby leaves you any.
Harry Potter and the Half-Blood Prince,Slug Club,Hermione Granger,Harry Potter,Look at her eyes.  They've been fighting again.  Her and Dean.
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Hermione Granger,What?
Harry Potter and the Half-Blood Prince,Slug Club,Hermione Granger,Harry Potter,Nothing.
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,All,"Thank you, one and all, for a most stimulating evening.  We'll have to do it again."
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Harry Potter,Oh.  Potter.
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,"Sorry, sir, I was just admiring your hourglass."
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Harry Potter,"Ah, yes.  A most intriguing object.  The sands run in accordance to the quality of the conversation.  When it is stimulating, the sands run slow. When it is not..."
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,I think I'll be going.
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Harry Potter,"Nonsense.  You have nothing to fear, m'boy.  As for some of your classmates, well, let's just say, they're unlikely to make the shelf."
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,"The shelf, sir?"
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Harry Potter,"Anyone who aspires to be anyone hopes to end up here.  Then again... you are already someone aren't you, Harry?"
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,"I don't really know how to answer that, sir."
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Harry Potter,"Your mother was modest too.  Your father not so much.  As you can see, he did not make the shelf."
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,"Did Voldemort ever make the shelf, sir?"
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,"You knew him, didn't you, sir? Tom Riddle.  You were his teacher."
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Harry Potter,Mr. Riddle had many teachers while here at Hogwarts.
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,What was he like?
Harry Potter and the Half-Blood Prince,Slug Club,Harry Potter,Horace Slughorn,"I'm sorry, sir.  Forgive me.  He killed my parents, you see..."
Harry Potter and the Half-Blood Prince,Slug Club,Horace Slughorn,Harry Potter,"Of course.  It's only natural that you should want to know more.  I'm afraid I must disappoint you, Harry.  When I first met young Mr. Riddle, he was simply a quiet, albeit brilliant, boy committed to becoming a first-rate wizard.  Not unlike the others I've known.  In fact, not unlike... you.  If the monster existed, it was buried deep within."
Harry Potter and the Half-Blood Prince,Felix Felicis,Neville Longbottom,Ron Weasley,"Good luck, eh, Ron?"
Harry Potter and the Half-Blood Prince,Felix Felicis,Seamus Finnigan,Ron Weasley,"Counting on you, Ron.  I've two Galleons on Gryffindor."
Harry Potter and the Half-Blood Prince,Felix Felicis,Ron Weasley,Hermione Granger,So.  How was it?
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Ron Weasley,How was what?
Harry Potter and the Half-Blood Prince,Felix Felicis,Ron Weasley,Hermione Granger,Your dinner party.
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Ron Weasley,Dead boring.  Though I think Harry enjoyed dessert.
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Ron Weasley,"Ol' Sluggy's having a Christmas do, you know.  And we're meant to bring someone..."
Harry Potter and the Half-Blood Prince,Felix Felicis,Ron Weasley,Hermione Granger,I expect you'll be going with McLaggen.  Isn't he a member of the Slug Club?
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Ron Weasley,"Actually, I was going to ask you."
Harry Potter and the Half-Blood Prince,Felix Felicis,Ron Weasley,Hermione Granger,Really?
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Ron Weasley,Really.  But seeing as you have such a distaste for the idea --
Harry Potter and the Half-Blood Prince,Felix Felicis,Lavender Brown,Ron Weasley,"Good luck today, Ron!  I know you'll be brilliant!"
Harry Potter and the Half-Blood Prince,Felix Felicis,Ron Weasley,Lavender Brown,I'm resigning.  After today's match.  McLaggen can have my spot.
Harry Potter and the Half-Blood Prince,Felix Felicis,Harry Potter,Ron Weasley,Have it your way.  Juice?
Harry Potter and the Half-Blood Prince,Felix Felicis,Ron Weasley,Harry Potter,Sure...
Harry Potter and the Half-Blood Prince,Felix Felicis,Luna Lovegood,Ron Weasley,"Hello, everyone.  You look dreadful, Ron."
Harry Potter and the Half-Blood Prince,Felix Felicis,Luna Lovegood,Ron Weasley,Is that why you just put something in his cup.  Is it a tonic?
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Ron Weasley,"Don't drink that, Ron!"
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Ron Weasley,You could be expelled for that.
Harry Potter and the Half-Blood Prince,Felix Felicis,Harry Potter,Hermione Granger,Dunno what you're talking about.
Harry Potter and the Half-Blood Prince,Felix Felicis,Ron Weasley,Harry Potter,"C'mon, Harry.  We've got a game to win."
Harry Potter and the Half-Blood Prince,Felix Felicis,Ginny Weasley,Harry Potter,What's gotten into him?
Harry Potter and the Half-Blood Prince,Felix Felicis,Dean Thomas,Ginny Weasley,Ginny!  Let's go!
Harry Potter and the Half-Blood Prince,Felix Felicis,Students,All,Weasley!  Weasley!  Weasley!
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Harry Potter,Ron seems to be enjoying himself.
Harry Potter and the Half-Blood Prince,Felix Felicis,Harry Potter,Hermione Granger,Yep.  Apparently it's his lucky day.
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Harry Potter,"You shouldn't have done it, Harry."
Harry Potter and the Half-Blood Prince,Felix Felicis,Harry Potter,Hermione Granger,"Yeah.  I suppose I could've just used, I dunno... a Confundus charm?"
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Harry Potter,That was different.  It was tryouts.  This was an actual match --
Harry Potter and the Half-Blood Prince,Felix Felicis,Hermione Granger,Harry Potter,You didn't put it in? Ron only thought you did?
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Harry Potter,Charms spell.  Just practicing.
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,Ah.  Well... they're really good.
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Harry Potter,"How does it feel, Harry?  When you see Dean with Ginny? I know, Harry.  You're my best friend.  I see how you look at her."
Harry Potter and the Half-Blood Prince,How It Feels,Lavender Brown,Ron Weasley,Oops.  I think this room's taken.
Harry Potter and the Half-Blood Prince,How It Feels,Ron Weasley,Hermione Granger,What's with the birds?
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Ron Weasley,Oppugno!
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,It feels like this.
Harry Potter and the Half-Blood Prince,How It Feels,Ron Weasley,Harry Potter,"Look, I can't help it if she's got her knickers in a twist.  What Lav and I have -- well, let's just say there was no stopping it.  It's chemical.  Will it last?  Who knows?  Point is, I'm a free agent."
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Harry Potter,"He's at perfect liberty to kiss whomever he likes.  I really couldn't care less.  Was I under the impression that he and I would be attending Slughorn's Christmas party together?  Yes.  Of course, now, given the circumstances, I've had to make other arrangements."
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,Have you?
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Harry Potter,Yes.  Why?
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,"I just thought, you know, since neither one of us can take who we'd really like... maybe we'd go together.  As friends."
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Harry Potter,Why didn't I think of that?
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,So who are you taking?
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Harry Potter,"Um... it's a surprise.  Besides, it's you we need to worry about. And you can't pick just anyone. See that girl over there.  That's Romilda Vane.  Rumor has it she's trying to slip you a love potion."
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,Really...?
Harry Potter and the Half-Blood Prince,How It Feels,Hermione Granger,Harry Potter,"Hey! She's only interested in you because she thinks you're the Chosen One.  You know that, right?"
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,But I am the Chosen One.
Harry Potter and the Half-Blood Prince,How It Feels,Harry Potter,Hermione Granger,Okay.  Kidding.  I'll just ask someone I like.  Someone cool.
Harry Potter and the Half-Blood Prince,Free Agents,Luna Lovegood,Harry Potter,"I've never been to this part of the castle.  At least not while awake.  I sleepwalk, you see. It's why I wear shoes to bed."
Harry Potter and the Half-Blood Prince,Free Agents,Horace Slughorn,All,"Someone has taken a BITE out of it. Thank you, Adrian! One of mine.  Class of '78.  I had hoped for more out of him, but at least the pictures are in focus. Oh my!  Excuse me, Harry.  I must greet the new Minister of Magical Transportation.  Class of '67. Mingle, m'boy!  Mingle!  We're all friends here.  And we run the world."
Harry Potter and the Half-Blood Prince,Free Agents,Neville Longbottom,Harry Potter,Drink?
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Neville Longbottom,Neville...?
Harry Potter and the Half-Blood Prince,Free Agents,Neville Longbottom,Harry Potter,I didn't make the cut for the Slug Club.  It's okay.  He's got Belby handing out towels in the loo.
Harry Potter and the Half-Blood Prince,Free Agents,Eldred Worple,Luna Lovegood,"Lovegood, did you say?  I once encountered a seriously unbalanced man by that name at a book signing.  Claimed to run a magazine..."
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Hermione Granger,What're you doing?
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Hermione Granger,And what's happened to you?
Harry Potter and the Half-Blood Prince,Free Agents,Hermione Granger,Harry Potter,"Hm?  Oh, I've just escaped -- I mean, left Cormac.  Under the mistletoe."
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Hermione Granger,Cormac!  That's who you invited!
Harry Potter and the Half-Blood Prince,Free Agents,Hermione Granger,Harry Potter,I thought it would annoy Ron most. But he's a menace.  He's got more tentacles than a Snarfalump plant.
Harry Potter and the Half-Blood Prince,Free Agents,Waiter,Hermione Granger,Dragon tartar?
Harry Potter and the Half-Blood Prince,Free Agents,Hermione Granger,Waiter,No thank you.
Harry Potter and the Half-Blood Prince,Free Agents,Waiter,Hermione Granger,Just as well.  They give one horribly bad breath.
Harry Potter and the Half-Blood Prince,Free Agents,Hermione Granger,Waiter,"On second thought -- maybe it'll keep Cormac at bay.  Oh no, here he comes!"
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Hermione Granger,I think she went to powder her nose.
Harry Potter and the Half-Blood Prince,Free Agents,Cormac McLaggen,Harry Potter,"Slippery little minx, your friend. Likes to work her mouth too, doesn't she?  Yak yak yak. What is this I'm eating, by the way?"
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Cormac McLaggen,Dragon balls.
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,All,What's going on back here?
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Cormac McLaggen,"You've just bought yourself a month's detention, McLaggen."
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Harry Potter,"Not so quick, Potter."
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Severus Snape,"I think I should rejoin the party, sir.  My date..."
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Harry Potter,... can surely survive your absence for another minute or two.
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Harry Potter,"Besides, I only wish to convey a message."
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Severus Snape,A message...?
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Harry Potter,"From Professor Dumbledore.  He asked that I give you his best and that he hopes you enjoy your holiday.  You see, he's traveling and won't return until term resumes."
Harry Potter and the Half-Blood Prince,Free Agents,Harry Potter,Severus Snape,Traveling?  Where?
Harry Potter and the Half-Blood Prince,Free Agents,Draco Malfoy,Harry Potter,"Take your hands off me,  you filthy squib!"
Harry Potter and the Half-Blood Prince,Free Agents,Argus Filch,Horace Slughorn,"Professor Slughorn, sir!  I've just discovered this boy lurking in an upstairs corridor.  He claims to have been invited to your party."
Harry Potter and the Half-Blood Prince,Free Agents,Draco Malfoy,Severus Snape,"Okay, okay, I was gate-crashing. Happy?"
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Draco Malfoy,I'll escort him out.
Harry Potter and the Half-Blood Prince,Free Agents,Draco Malfoy,Severus Snape,Certainly... Professor.
Harry Potter and the Half-Blood Prince,Free Agents,Draco Malfoy,Severus Snape,Maybe I did hex that Bell girl. Maybe I didn't.  What's it to you?
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Draco Malfoy,I swore to protect you.  I made the Unbreakable Vow --
Harry Potter and the Half-Blood Prince,Free Agents,Draco Malfoy,Severus Snape,I don't need protection.  I was chosen for this!  Out of all others.  Me!  And I won't fail him.
Harry Potter and the Half-Blood Prince,Free Agents,Severus Snape,Draco Malfoy,"You're afraid, Draco.  You attempt to conceal it, but it's obvious. Let me assist you --"
Harry Potter and the Half-Blood Prince,Free Agents,Draco Malfoy,Severus Snape,No!  I was chosen.  This is my moment!
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Ron Weasley,Harry Potter,Unbreakable Vow.  You're sure that's what Snape said.
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Harry Potter,Ron Weasley,Positive.  Why?
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Ron Weasley,Harry Potter,"It's just, well, you can't break an Unbreakable Vow."
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Harry Potter,Ron Weasley,"I'd worked that much out for myself, funnily enough."
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Ron Weasley,Harry Potter,"No, you don't understand -- Oh, bloody hell..."
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Harry Potter,Ron Weasley,Lovely.
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Ron Weasley,Harry Potter,All she wants to do is snog me. My lips are getting chapped. Look.
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Harry Potter,Ron Weasley,I'll take your word for it.
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Harry Potter,Ron Weasley,So what happens?  If you break an Unbreakable Vow?
Harry Potter and the Half-Blood Prince,The Unbreakable Vow,Ron Weasley,Harry Potter,You die.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Molly Weasley,All,"Eat up, eat up, everyone!  There's more to come!"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Remus Lupin,"Draco's plotting something, I know it, something to do with Voldemort.  He's been given a task or a mission -- and Snape was offering to help."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Remus Lupin,Harry Potter,Voldemort has chosen Draco Malfoy for a mission?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Remus Lupin,I know it sounds mad --
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Remus Lupin,Harry Potter,"Has it occurred to you, Harry, that Snape was simply pretending to offer Draco help so that he could find out what he's up to?"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Remus Lupin,That's not what it sounded like.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Nymphadora Tonks,Remus Lupin,"Perhaps Harry's right, Remus.  To make an Unbreakable Vow, after all --"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Remus Lupin,Nymphadora Tonks,"It comes down to whether or not you trust Dumbledore's judgement. He trusts Snape.  Therefore, I do."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Remus Lupin,But Dumbledore can make mistakes. He's said it himself --
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Remus Lupin,Harry Potter,You're blinded by hatred.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Remus Lupin,I'm not --
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Remus Lupin,Harry Potter,"You are!  People are disappearing, Harry.  Daily.  We can only put our trust in a handful of people. If we start fighting amongst ourselves, we're doomed."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,Harry Potter,"Open up, you."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,Harry Potter,Don't trust me?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Ginny Weasley,It's good.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,Harry Potter,'Course 'tis.  Made them myself.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Remus Lupin,You'll have to forgive Remus.  It takes its toll -- his condition.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Arthur Weasley,"Are you alright, Mr. Weasley?"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Harry Potter,"We're being followed, all of us. Molly doesn't leave the house most days.  It's not been easy."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Arthur Weasley,Did you get my owl?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Harry Potter,"Yes, but I thought it best if I replied in person.  If Dumbledore's traveling, it's news to the Ministry.  But perhaps that's the way Dumbledore wants it.  As for Draco Malfoy -- I know a bit more."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Arthur Weasley,Go on.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Harry Potter,"I sent an agent to Borgin & Burkes.  From what you describe, I think what you and Ron saw at the end of the summer -- the object that Draco seemed so interested in -- was a Vanishing Cabinet."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Arthur Weasley,A Vanishing Cabinet?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Harry Potter,"They were all the rage when Voldemort first rose to power. You can imagine the appeal. Should the Death Eaters come calling, one needed only slip inside and disappear for an hour or two.  But they're tricky contraptions.  Require a tremendous amount of looking after.  Eventually they fell out of favor."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Arthur Weasley,What happened to it?  The one at Borgin & Burkes?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Harry Potter,Nothing.  It's still there.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Harry Potter,"Harry.  You know, I went through all this before -- the last time around.  Times like these -- dark times -- do funny things to people.  It can bring them together and it can tear them apart.  Things... speed up.  It's what happens when you don't know if today will be your last."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Nymphadora Tonks,Molly Weasley,"It was delicious, Molly.  Really."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Molly Weasley,Nymphadora Tonks,You're sure you won't stay?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Nymphadora Tonks,Molly Weasley,"No, we should go. The first night of the cycle is always the worst --"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Molly Weasley,Remus Lupin,Remus...?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,Harry Potter,Everyone gone to bed?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Ginny Weasley,Soon.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,Harry Potter,"I don't sleep these days.  So I wash my hair.  Silly, right?"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,Harry Potter,"Happy Christmas, Harry."
