movie,chapter,character,listener,dialog
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,Harry Potter,A month.
Harry Potter and the Chamber of Secrets,Rogue Bludger,Harry Potter,Hermione Granger,"A month? But, Hermione, if Malfoy is the Heir of Slytherin, he could attack half the Muggle-borns in the school by then."
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,Harry Potter,I know. But it's the only plan we've got.
Harry Potter and the Chamber of Secrets,Rogue Bludger,Students,,Yeah! Come on Slytherin!
Harry Potter and the Chamber of Secrets,Rogue Bludger,Lee Jordan,,Another goal for Slytherin! They lead Gryffindor ninety to thirty!
Harry Potter and the Chamber of Secrets,Rogue Bludger,Marcus Flint,,Yeah! Yeah!
Harry Potter and the Chamber of Secrets,Rogue Bludger,Draco Malfoy,Harry Potter,"All right there, Scarhead?"
Harry Potter and the Chamber of Secrets,Rogue Bludger,Oliver Wood,Harry Potter,"Watch yourself, Harry!"
Harry Potter and the Chamber of Secrets,Rogue Bludger,Harry Potter,Oliver Wood,Wood! Look out!
Harry Potter and the Chamber of Secrets,Rogue Bludger,Rubeus Hagrid,Ron Weasley,"Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!"
Harry Potter and the Chamber of Secrets,Rogue Bludger,Ron Weasley,Rubeus Hagrid,I'll stop it.
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,Ron Weasley,No! Even with a proper wand it's too risky. You could hit Harry!
Harry Potter and the Chamber of Secrets,Rogue Bludger,Draco Malfoy,Harry Potter,"Training for the ballet, Potter?"
Harry Potter and the Chamber of Secrets,Rogue Bludger,Draco Malfoy,Harry Potter,"You'll never catch me, Potter!"
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,Ron Weasley,Let's go.
Harry Potter and the Chamber of Secrets,Rogue Bludger,Lee Jordan,,Harry Potter has caught the Snitch! Gryffindor wins!
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,,Finite incantatem!
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Hermione Granger,Thank you.
Harry Potter and the Chamber of Secrets,No longer safe,Hermione Granger,Harry Potter,Are you okay?
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Hermione Granger,"No, I think my- I think my arm's broken."
Harry Potter and the Chamber of Secrets,No longer safe,Gilderoy Lockhart,Harry Potter,"Not to worry, Harry. I will fix that arm of yours straight away."
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Gilderoy Lockhart,"No, not you."
Harry Potter and the Chamber of Secrets,No longer safe,Gilderoy Lockhart,Harry Potter,"Oh, poor boy doesn't know what he's saying. Now, this・ won't hurt a bit. Brackium emendo!"
Harry Potter and the Chamber of Secrets,No longer safe,Students,,Oh! Ooh! Ugh!
Harry Potter and the Chamber of Secrets,No longer safe,Gilderoy Lockhart,Harry Potter,"Ah, yes, well, ha, that can sometimes happen, um, butuh, the point is, uh,・"
Harry Potter and the Chamber of Secrets,No longer safe,Other,,Ohh! Uhh!
Harry Potter and the Chamber of Secrets,No longer safe,Gilderoy Lockhart,Harry Potter,"・you can no longer feel any pain, and, heh- very clearly, the bones are not broken."
Harry Potter and the Chamber of Secrets,No longer safe,Rubeus Hagrid,Gilderoy Lockhart,Broken? There's no bones left!
Harry Potter and the Chamber of Secrets,No longer safe,Students,,Uh-huh-ugh!
Harry Potter and the Chamber of Secrets,No longer safe,Gilderoy Lockhart,Harry Potter,"Much more flexible, though."
Harry Potter and the Chamber of Secrets,No longer safe,Draco Malfoy,Poppy Pomfrey,"Uhh, uhhh・"
Harry Potter and the Chamber of Secrets,No longer safe,Poppy Pomfrey,Harry Potter,"Oh, Mr. Malfoy, stop making such a fuss, you can go. Out of my way. Out of my way! Should've been brought straight to me. I can mend bones in a heartbeat- but growing them back・"
Harry Potter and the Chamber of Secrets,No longer safe,Hermione Granger,Poppy Pomfrey,"You will be able to, won't you?"
Harry Potter and the Chamber of Secrets,No longer safe,Poppy Pomfrey,Harry Potter,"Oh, I'll be able to, certainly. But it'll be painful. You're in for a rough night, Potter. Regrowing bones is a nasty business."
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Poppy Pomfrey,Ugh!
Harry Potter and the Chamber of Secrets,No longer safe,Poppy Pomfrey,Harry Potter,"Well, what do you expect? Pumpkin juice?"
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,,Uh!
Harry Potter and the Chamber of Secrets,No longer safe,Basilisk,Harry Potter,Kill. Kill・ Time to kill!
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,Hello!
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,Dobby?
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,Harry Potter should have listened to Dobby! Harry Potter should have gone back home when he missed the train.
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,It was you・ You stopped the barrier from letting Ron and me through.
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,"Indeed. Yes, sir."
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,You nearly got Ron and me expelled!
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,At least you would be away from here. Harry Potter must go home! Dobby thought his Bludger would be enough to make Harry Potter see that---
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,Your Bludger? You made that Bludger chase after me?
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,"Uhuh・ Dobby feels most aggrieved, sir. Dobby had to iron his hands."
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,"You'd better clear off before my bones come back, Dobby, or I might strangle you!"
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,Uh-huh-huh・ Dobby is used to death threats sir. Dobby gets them five times a day at home.
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,I don't suppose you could tell me why you're trying to kill me?
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,"Not kill you, sir, never kill you! Dobby remembers how it was before Harry Potter triumphed over He-Who-Must-Not-Be-Named. We house elves were treated like vermin, sir. Of course, Dobby is still treated like vermin・uh, huh, huh, huh! Aah, ahh・"
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,Why do you wear that thing Dobby?
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,"This, sir? It is a mark of the house-elves' enslavement. Dobby can only be freed if his master presents him with clothes. Ah! Listen. Listen! Terrible things are about to happen at Hogwarts. Harry Potter must not stay here, now that history is to repeat itself."
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,Repeat itself? You mean this has happened before?
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,,Ah! I shouldn't have said that! Oh! Ah! Dah! Bad Dobby! Bad!
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,"Dobby, stop it! Stop it! Stop, Dobby! Tell me, Dobby. When did this happen before? Who's doing it now?"
Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter,"Dobby cannot say, sir. Dobby only wants Harry Potter to be safe."
Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby,"No, Dobby. Tell me. Who is it?"
Harry Potter and the Chamber of Secrets,No longer safe,Poppy Pomfrey,Albus Dumbledore,Put him here. What happened?
Harry Potter and the Chamber of Secrets,No longer safe,Albus Dumbledore,Poppy Pomfrey,There's been another attack.
Harry Potter and the Chamber of Secrets,No longer safe,Minerva McGonagall,Poppy Pomfrey,"I think- do ya know- I think he's been Petrified, Madame Pomfrey. Look! Perhaps he managed to take a picture of his attacker・"
Harry Potter and the Chamber of Secrets,No longer safe,Minerva McGonagall,Albus Dumbledore,"What can this mean, Albus?"
Harry Potter and the Chamber of Secrets,No longer safe,Albus Dumbledore,Minerva McGonagall,It means・that our students are in great danger.
Harry Potter and the Chamber of Secrets,No longer safe,Minerva McGonagall,Albus Dumbledore,What should I tell the staff.
Harry Potter and the Chamber of Secrets,No longer safe,Albus Dumbledore,Minerva McGonagall,"The truth. Tell them Hogwarts is no longer safe. It is as we feared, Minerva. The Chamber of Secrets has indeed been opened again."
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,Harry Potter,Again? You mean the Chamber of Secrets has been opened before?
Harry Potter and the Chamber of Secrets,Dueling Club,Ron Weasley,Hermione Granger,Of course. Don't you see? Lucius Malfoy must have opened it when he was at school here. And now he's taught Draco how to do it.
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,Ron Weasley,Maybe. We'll have to wait for the Polyjuice Potion to know for sure.
Harry Potter and the Chamber of Secrets,Dueling Club,Ron Weasley,Hermione Granger,"Enlighten me. Why are we brewing this potion in broad daylight, in the middle of a girl's lavatory? Don't you think we'll get caught?"
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,Ron Weasley,Heh・ No. No one ever comes in here.
Harry Potter and the Chamber of Secrets,Dueling Club,Ron Weasley,Hermione Granger,Why?
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,Ron Weasley,Moaning Myrtle.
Harry Potter and the Chamber of Secrets,Dueling Club,Ron Weasley,Hermione Granger,Who?
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,Ron Weasley,Moaning Myrtle.
Harry Potter and the Chamber of Secrets,Dueling Club,Ron Weasley,Hermione Granger,Who's Moaning Myrtle?
Harry Potter and the Chamber of Secrets,Dueling Club,Moaning Myrtle,Ron Weasley,"I'm Moaning Myrtle! I wouldn't expect you to know me! Who would ever talk about ugly, miserable, moping Moaning Myrtle? Huh・aaaah!"
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,Ron Weasley,She's a little sensitive.
Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,All,"Gather 'round, gather 'round! Can everybody see me? Can you all hear me? Excellent! In light of the dark events of recent weeks, Professor Dumbledore has granted me permission to start this little Dueling Club to train you all up in case you ever need to defend yourselves, as I myself have done on countless occasions- for full details, see my published works. Let me introduce my assistant, Professor Snape. He has sportingly agreed to help me with a short demonstration. Now, I don't want any of you youngsters to worry- you'll still have your Potions master when I'm through with him, never fear. One, two, three."
Harry Potter and the Chamber of Secrets,Dueling Club,Severus Snape,Gilderoy Lockhart,Expelliarmus!
Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,,Whoaah!
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,Ron Weasley,Do you think he's all right?
Harry Potter and the Chamber of Secrets,Dueling Club,Ron Weasley,Hermione Granger,Who cares?
Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,Severus Snape,"An excellent idea to show them that, Professor Snape, but if you don't mind me saying, it was pretty obvious- ah- what you were about to do. And if I had wanted to stop you, it would have been only too easy."
Harry Potter and the Chamber of Secrets,Dueling Club,Severus Snape,Gilderoy Lockhart,"Perhaps it would be prudent to first teach the students to block unfriendly spells, Professor."
Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,Harry Potter,"An excellent suggestion, Professor Snape! Ah・ Let's have a volunteer pair! Um, Potter, Weasley, how about you?"
Harry Potter and the Chamber of Secrets,Dueling Club,Severus Snape,Draco Malfoy,"Weasley's wand causes devastation with the simplest spells. We'll be sending Potter to the hospital wing in a matchbox. Might I suggest someone from my own house? Malfoy, perhaps?"
Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,Harry Potter,"Good luck, Potter."
Harry Potter and the Chamber of Secrets,Dueling Club,Harry Potter,Gilderoy Lockhart,"Thank you, sir."
Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,"Harry Potter, Draco Malfoy",Wands at the ready.
Harry Potter and the Chamber of Secrets,Dueling Club,Draco Malfoy,Harry Potter,"Scared, Potter?"
Harry Potter and the Chamber of Secrets,Dueling Club,Harry Potter,Draco Malfoy,You wish.
Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,"Harry Potter, Draco Malfoy","On the count of three, cast your charms to disarm your opponent- only to disarm. We don't want any accidents here. One, two--"
Harry Potter and the Chamber of Secrets,Dueling Club,Draco Malfoy,Harry Potter,Everte statium!
Harry Potter and the Chamber of Secrets,Dueling Club,Hermione Granger,,Oh!
Harry Potter and the Chamber of Secrets,Dueling Club,Vincent Crabbe,,"Ha, ha, ha, ha, ha!"
Harry Potter and the Chamber of Secrets,Dueling Club,Harry Potter,Draco Malfoy,Rictusempra!
Harry Potter and the Chamber of Secrets,A Parselmouth,Gilderoy Lockhart,"Harry Potter, Draco Malfoy",I said disarm only!
Harry Potter and the Chamber of Secrets,A Parselmouth,Draco Malfoy,Harry Potter,Serpensortia!
Harry Potter and the Chamber of Secrets,A Parselmouth,Severus Snape,Harry Potter,"Don't move, Potter. I'll get rid of it for you."
Harry Potter and the Chamber of Secrets,A Parselmouth,Gilderoy Lockhart,Severus Snape,"Allow me, Professor Snape. Alarte ascendare!"
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,,Sya- hassa- she. Sya- hasi- heth. Sya- hasi- heth.
Harry Potter and the Chamber of Secrets,A Parselmouth,Severus Snape,Harry Potter,Vipera evenesca.
Harry Potter and the Chamber of Secrets,A Parselmouth,Justin Finch-Fletchley,Harry Potter,What are you playing at?
Harry Potter and the Chamber of Secrets,A Parselmouth,Ron Weasley,Harry Potter,You're a Parselmouth? Why didn't you tell us?
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,Ron Weasley,I'm a what?
Harry Potter and the Chamber of Secrets,A Parselmouth,Hermione Granger,Harry Potter,You can talk to snakes.
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,Hermione Granger,"I know. I mean, I accidentally set a python on my cousin Dudley at the zoo once. Uh, once! But, so what? I bet loads of people here can do it."
Harry Potter and the Chamber of Secrets,A Parselmouth,Hermione Granger,Harry Potter,"No, they can't. It's not a very common gift, Harry. This is bad."
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,Hermione Granger,What's bad? If I hadn't told that snake not to attack Justin.
Harry Potter and the Chamber of Secrets,A Parselmouth,Ron Weasley,Harry Potter,"Oh, that's what you said to it!"
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,Ron Weasley,You were there! You heard me!
Harry Potter and the Chamber of Secrets,A Parselmouth,Ron Weasley,Harry Potter,I heard you speaking Parseltongue. Snake language?
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,Ron Weasley,I spoke a different language? But- I didn't realize I- how can I speak a language without knowing I can?
Harry Potter and the Chamber of Secrets,A Parselmouth,Hermione Granger,Harry Potter,"I don't know, Harry, but it sounded like you were egging the snake on, or something. Harry, listen to me. There's a reason the symbol of Slytherin House is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes, too."
Harry Potter and the Chamber of Secrets,A Parselmouth,Ron Weasley,Harry Potter,"Exactly! Now the whole school's gonna think you're his great- greatgreat grandson, or something."
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,"Hermione Granger, Ron Weasley",But I'm not・ I can't be.
Harry Potter and the Chamber of Secrets,A Parselmouth,Hermione Granger,Harry Potter,"He lived a thousand years ago; for all we know, you could be."
Harry Potter and the Chamber of Secrets,A Parselmouth,Students,,
Harry Potter and the Chamber of Secrets,A Parselmouth,Harry Potter,"Hermione Granger, Ron Weasley",I'll see you back in the common room.
Harry Potter and the Chamber of Secrets,A Parselmouth,Basilisk,Harry Potter,Blood・I want blood・They all must die. Kill・ Kill・ Kill! Time to kill.
Harry Potter and the Chamber of Secrets,Nothing to tell,Argus Filch,Harry Potter,"Caught in the act! I'll have you out this time, Potter. Mark my words."
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Argus Filch,No! Mr. Filch! Y-you- you don't understand!
Harry Potter and the Chamber of Secrets,Nothing to tell,Minerva McGonagall,,Oh!
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Minerva McGonagall,Professor・ I swear I didn't!
Harry Potter and the Chamber of Secrets,Nothing to tell,Minerva McGonagall,Harry Potter,"This is out of my hands, Potter."
Harry Potter and the Chamber of Secrets,Nothing to tell,Minerva McGonagall,Harry Potter,Professor Dumbledore will be waiting for you. Sherbet lemon.
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Albus Dumbledore,Professor Dumbledore?
Harry Potter and the Chamber of Secrets,Nothing to tell,Sorting Hat,Harry Potter,"Bee in your bonnet, Potter?"
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Sorting Hat,I・ I-I was- I was just wondering if you'd put me in the right house.
Harry Potter and the Chamber of Secrets,Nothing to tell,Sorting Hat,Harry Potter,"Yes, you were particularly difficult to place. But, I stand by what I said last year-- you would have done well in Slytherin."
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Sorting Hat,You're wrong.
Harry Potter and the Chamber of Secrets,Nothing to tell,Sorting Hat,Harry Potter,Umm・
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Harry Potter,Harry?
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Albus Dumbledore,"Professor! Sir, your bird- there was nothing I could do- he- he just caught fire!"
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Harry Potter,"Oh, and about time, too. He's been looking dreadful for days. Pity you had to see him on a burning day. Fawkes is a phoenix, Harry. They burst into flame when it is time for them to die, and then they are reborn from the ashes."
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Harry Potter,"Ah, fascinating creatures, phoenixes. They can carry immensely heavy loads, and their- their tears have healing powers."
Harry Potter and the Chamber of Secrets,Nothing to tell,Rubeus Hagrid,Albus Dumbledore,"Professor Dumbledore, sir! Wait! Listen! Professor Dumbledore, sir, it wasn't Harry!"
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Rubeus Hagrid,Hagrid.
Harry Potter and the Chamber of Secrets,Nothing to tell,Rubeus Hagrid,Albus Dumbledore,"In fact, I'd be prepared ter swear it in front o' the Ministry of Magic!"
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Rubeus Hagrid,Hagrid! Relax. I do not believe that Harry attacked anyone.
Harry Potter and the Chamber of Secrets,Nothing to tell,Rubeus Hagrid,Albus Dumbledore,"Well, of course you don't, and・ Oh・ Oh, right. Well, I'll, umhum. I'll just wait outside, then."
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Rubeus Hagrid,Yes.
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Albus Dumbledore,"You don't think it was me, Professor?"
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Harry Potter,"No, Harry. I do not think it was you・ But I must ask you, is there something you wish to tell me?"
Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,Albus Dumbledore,"No, sir. Nothing."
Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Harry Potter,"Very well, then. Off you go."
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,"Harry Potter, Ron Weasley",Everything's set. We just need a bit of who you're changing into.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Hermione Granger,Crabbe and Goyle.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,Harry Potter,We also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Hermione Granger,How?
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,Ron Weasley,"I've got it all worked out. I filled these with a simple Sleeping Draught. Simple, but powerful. Now, once they're asleep hide them in the broomstick cupboard and pull out a few of their hairs, and put on their uniforms."
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Hermione Granger,Whose hair are you ripping out then?
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,Ron Weasley,I've already got mine. Millicent Bulstrode? Slytherin- I got this off her robes. I'm going to go check on the Polyjuice Potion. Make sure that Crabbe and Goyle find these.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Hermione Granger,Ahem・
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Ron Weasley,"Ron, maybe I should do it?"
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Harry Potter,Yeah. Right.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Ron Weasley,Wingardium leviosa. Here they come.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Vincent Crabbe,Gregory Goyle,It's good right? Ah・ Cool!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Vincent Crabbe,Gregory Goyle,Ummm・um.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Gregory Goyle,Vincent Crabbe,Ummm・um.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Harry Potter,How thick could you get?
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Ron Weasley,Come on. Let's get 'em.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,"Harry Potter, Ron Weasley",We'll have exactly one hour before we change back into ourselves・ Add the hairs.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,"Harry Potter, Hermione Granger",Ugh- essence of Crabbe.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,"Harry Potter, Ron Weasley",Cheers!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,"Harry Potter, Hermione Granger",I think I'm gonna be sick!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,"Harry Potter, Ron Weasley",Me too.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,,Ughh!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Harry Potter,Uh・ Harry?
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Ron Weasley,Ron!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Harry Potter,Bloody hell!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Ron Weasley,We still sound like ourselves. You need to sound more like Crabbe.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Harry Potter,Uh・ Bloody hell.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Ron Weasley,Excellent.
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Hermione Granger,But where's Hermione?
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,"Harry Potter, Ron Weasley",I- I don't think I'm going. You go on without me!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Hermione Granger,"Hermione, are you okay?"
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Hermione Granger,Harry Potter,Just go. You're wasting time!
Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Hermione Granger,Come on.
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Harry Potter,Ron Weasley,I think the Slytherin common room's this way.
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Ron Weasley,Harry Potter,Okay.
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Percy Weasley,"Vincent Crabbe, Gregory Goyle",Excuse me.
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Ron Weasley,Percy Weasley,"What are you doing d- uh, I mean・ What are you doing down here?"
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Percy Weasley,Vincent Crabbe,"I happen to be a school prefect. You, on the other hand, have no business wandering the corridors at this time of night. What are your names again?"
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Ron Weasley,Percy Weasley,Uhh・
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Harry Potter,Percy Weasley,I'm・
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Draco Malfoy,"Vincent Crabbe, Gregory Goyle","Crabbe, Goyle! Where have you two been? Pigging out in the Great Hall all this time? Why are you wearing glasses?"
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Harry Potter,Draco Malfoy,Ah- um・ Reading.
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Draco Malfoy,Gregory Goyle,Reading?
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Harry Potter,Draco Malfoy,Uh-huh.
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Draco Malfoy,Percy Weasley,"I didn't know you could read. And what are you doing down here, Weasley?"
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Percy Weasley,Draco Malfoy,"Mind your attitude, Malfoy."
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Draco Malfoy,"Vincent Crabbe, Gregory Goyle","Well, sit down. You'd never know the Weasleys were pure-bloods, the way they behave. They're an embarrassment to the wizarding world. All of them. What's wrong with you, Crabbe?"
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Ron Weasley,Draco Malfoy,Ahem・Stomachache.
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Draco Malfoy,"Vincent Crabbe, Gregory Goyle","You know, I'm surprised that the Daily Prophet hasn't done a report on all these attacks. I suppose Dumbledore is trying to hush it all up. Father always said Dumbledore was the worst thing that ever happened to this place."
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Harry Potter,Draco Malfoy,You're wrong!
Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Draco Malfoy,"Vincent Crabbe, Gregory Goyle",What? You think there's someone here who's worse than Dumbledore?
Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,Draco Malfoy,Harry Potter?
Harry Potter and the Chamber of Secrets,Well? Do you?,Draco Malfoy,Gregory Goyle,"Good one, Goyle. You're absolutely right. Saint Potter. And people actually think that he's the Heir of Slytherin!"
Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,Draco Malfoy,But then you must have some idea who's behind it all.
Harry Potter and the Chamber of Secrets,Well? Do you?,Draco Malfoy,Gregory Goyle,"You know I don't Goyle. I told you yesterday. How many times do I have to tell you? Is this yours? But my father did say this: It's been fifty years since the Chamber was opened. He wouldn't tell me who opened it-- only that they were expelled. The last time the Chamber of Secrets was opened, a Mudblood died. So, it's only a matter of time before one of them is killed this time. As for me, I hope it's Granger. What's the matter with you two? You're acting very・odd."
Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,Draco Malfoy,It's his・ stomachache. Calm down.
Harry Potter and the Chamber of Secrets,Well? Do you?,Ron Weasley,Harry Potter,S- scar.
Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,Ron Weasley,Hair!
Harry Potter and the Chamber of Secrets,Well? Do you?,Draco Malfoy,"Vincent Crabbe, Gregory Goyle",Hey! Where are you going?
Harry Potter and the Chamber of Secrets,Well? Do you?,Ron Weasley,Harry Potter,That was close!
Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,Hermione Granger,"Hermione, come out. We've got loads to tell you!"
Harry Potter and the Chamber of Secrets,Well? Do you?,Hermione Granger,"Harry Potter, Ron Weasley",Go away!
Harry Potter and the Chamber of Secrets,Well? Do you?,Moaning Myrtle,"Harry Potter, Ron Weasley","Ahh! Wait till you see. It's awful! He- ha, ha, he- hee!"
Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,Hermione Granger,Hermione? A- are you OK?
Harry Potter and the Chamber of Secrets,Well? Do you?,Moaning Myrtle,,Aaah!
